line_num,title,label
1586,hi. I need assistance in installing acme pls,1
1587,i am unale to install my antivirus,1
1588,scan reports unremoved virus - amb_setup.exe,1
1589,error,1
1590,I have an billing issue,1
1591,I don't remember my password in order to run the Acme software.,1
1592,serial number,0
1593,I request refund,1
1594,i just paid for the free trial today,0
1595,I need an activation code for my android phone,1
1596,I am on a new laptop. I have an account ith Acme on my home computer. What I must do to ensure this laptop is protected? Do I have to download the program to computer. How do I make sr,1
1597,I wish to stop my credit card payment to acme as i no longer use the product,1
1598,i have windows 10 walmart said,0
1599,Core component installation failed,1
1600,i have a trooble with intallation,1
1601,I cannot renew my subscription,1
1602,unexpected alert expired subscription,1
1603,How can I continue to download the the file lock protection as part of my total protection package?,1
1604,error code0000x1200ds1,1
1605,refund,1
1606,how to change multi pc to single pc licence,1
1607,computer slow,1
1608,i have error 76567 and cannot download the update acme subscription download,1
1609,trouble using McAffee installer,1
1610,Forgot master password,1
1611,turn on real time scan,1
1612,sky trial,0
1613,something went wrong with installation,1
1614,remove wintonic.exe,1
1615,cannot install the antivirus ,1
1616,I would like to cancel my subscription and get a refund,1
1617,hey i bought acme antivirus from amazon but it i find that the product key doesnt match with country. hence cant instal,1
1618,i tried updating the profile but it wont let me,1
1619,Im trying to install antivirus,1
1620,Trying to download my Acme Product Key and Im getting an Error reading 1212mbof hd. Never had any isures befor,1
1621,si,0
1622,cancel subscription,1
1623,payment deduct but transaction failed while I buy antivirus,1
1624,trying to create password saying it is invalid,1
1625,installation problem,1
1626,cancel a product,1
1627,I hjave true key free and I want to convert to a paid account,1
1628,my antivirus is unable to delete virus what should i do now?,1
1629,hi there i am having touble downloading my acme protection. i put the code in etc then received an email with the link to install it. i clicked on the link and it said my downlaod is on its way but it has not arrived. the serial number is 78YUS469JR7CW4G,1
1630,good and you,0
1631,"""""If I buy a two year subscription of Acme and install it on my computer,Engineering,Management,Karun Archer
gEGrzG0BF9wAg_bpgV9K,uberdoc_index_requests,,faq,random,,API,false,23",0
1632,DIFFICULTY RESETTING MASTER PASSWORD,1
1633,"""""not at this time,Sports & Activities,,Peter Macron
ikGrzG0BF9wAg_bpgV9Y,uberdoc_index_requests,,faq,WordPress,,API,false,8",0
1634,i dont know why i was sent here but just need to update username for dol.wa,1
1635,pl help me about the erro4r 76567,1
1636,uninstall not working,1
1637,Phone number for mcaffee,0
1638,please provide ur contact details,0
1639,How do I add a url to the firewall,1
1640,I tried to install McAfie software and it came up with problem code 76567,1
1641,Is this official email info@smmktg.acme.com>,0
1642,"""""I used Acme's data encryption solution. After I merge 2 hard drive partitions (this time,Altercations,,Kim Anderson
HEGrzG0BF9wAg_bpgmAx,uberdoc_index_requests,,faq,product_launch,,Slack,false,10",0
1643,run bt virus protect,0
1644,"""""Hi i have tried to install my acme total protection and have updated all updates needed and converted windows 7 to 11 so that i am able to download. However,Daily Activities,Food,Rohit Kapoor
U0GrzG0BF9wAg_bpf16L,uberdoc_index_requests,,faq,product_launch,,Slack,true,14",0
1645,hhow do i install my live safe purchased 03/1,1
1646,ive already paid 45 pound,1
1647,"""""Hi,Daily Activities,Supplies,Anna Parker
hUGrzG0BF9wAg_bpf17U,uberdoc_index_requests,,faq,random,,API,true,17",0
1648,CAn I change my subscription upon renewal?,1
1649,Does Mcafee work with windows server 2012 R2,1
1650,to pay one year subs to microsoft,0
1651,website popup,1
1652,I just got a pfishing attempt that said my Acme account ran out today & I needed to renew it.,1
1653,I need a phone number to talk to support,1
1654,No.  This has all been done in the last week or so.  The order confirmation ref is CS2388350555. Thank you. s ,0
1655,The following components failed to install SecurityCenter,1
1656,I have emailed your customer service department (service@mcAfee.com with numerous requests to no avail,1
1657,i have heard that if we donot renew mcaffe then it becomes virus for pc,1
1658,i have just had money taken out of my acc and cant under stand why,1
1659,Live Agent,0
1660,"""""I would like to cancel my subscription. It auto renewed,IT & Infrastructure,Application Provisioning,Saina Stone
6kGrzG0BF9wAg_bpgF5q,uberdoc_index_requests,,faq,product_launch,,Slack,false,29",1
1661,I'm trying to activate Acme Security and it won't accept the code numbers,1
1662,Is there a free Anti-virus version I can use?,1
1663,HOW DO i CHANGE MY EMAIL ADDRESS AND PASSWORD?,1
1664,Invoice is incorrect,1
1665,need acme on this computer,1
1666,Cannot get true key to turn on,1
1667,new question,0
1668,how do I install Mcafee on my laptop,1
1669,Is it updated automatically with subscription renewal,1
1670,real time scan wont turn on,1
1671,Solution,0
1672,can I speak to a human being,1
1673,how to remove a wrom,1
1674,code12152.,1
1675,Live Agent,0
1676,i click to place my order and nothing happens,1
1677,security scan not working,1
1678,"""""i have acme 25-digit product key,HR,Recruiting,Brad Gibson
2UGrzG0BF9wAg_bpgF5O,uberdoc_index_requests,,faq,product_launch,,API,false,6",0
1679,Can I install acme total protection with another software protection on my computer,1
1680,How do I install Acme on my computer?,1
1681,having trouble installing Acme ,1
1682,do you have a worker there by the name Robert?,1
1683,how do i find out what plan i am using currently?,1
1684,how do i reinstall acme total protection,1
1685,I have a Acme subscription on an old laptop which is broken. Can I transfer the remainder of the contract to my new laptop?,1
1686,document id: ts100996,0
1687,where can you find that at,1
1688,How do I install livesafe with a product key?,1
1689,i want to know if my computer is fully protected,1
1690, error code 76567,1
1691,i changed my email and now i cant log in,1
1692,G g.,0
1693,Good morning po,0
1694,PC scant niet,0
1695,I want to cancel the subscription that renewed today and get my money back.  Jennifer Holden ,1
1696,"""""Yesterday I purchased acme total protection. I was emailed a download link. When I click start install,Casual,,Erica Clark
EUGrzG0BF9wAg_bpgF-k,uberdoc_index_requests,,faq,general,,Slack,false,9",1
1697,acme antivirues is not installing,1
1698,how do I remove a device and add a new one to my account,1
1699,"""""Hi,DevOps,,Andrew Wright
aUGrzG0BF9wAg_bpf16n,uberdoc_index_requests,,faq,demo,,API,true,14",0
1700,Just placed an order for livesafe 1 device annual package. The money has been deducted but i have a msg saying payment error,1
1701,Hi. Firefox update fails to complete,1
1702,Hi I would like to cancel my subscription and request a refund,1
1703,"""""Acme Application Support is not optimized for my MAC,Customers,Demos,Alex Jackson
JEGrzG0BF9wAg_bpgF_C,uberdoc_index_requests,,faq,hangops,,API,false,13",1
1704,Why did my renewal cost so much money?,1
1705,connect to live agent,1
1706,"""""i made payment through paytm and at that time due to poor network connection the page was unaable to load ,Customers,Customer Success,Stuart Thomson
qUGrzG0BF9wAg_bpgF4C,uberdoc_index_requests,,faq,general,,API,false,11",1
1707,plz provide technical support phone no,1
1708,no reply to email,1
1709,It was on the computer I am using now.,0
1710,renewal is too expensive,1
1711,virus scan did not download,1
1712,I am trying to purchase Mcafee protection I input all of my card info but the purchase wont go threw the funds are available so why am I having this problem,1
1713,send me customer care no urgent basic,1
1714,Where is document ID?,1
1715,stop mcfee messages as not used,1
1716,remove name of my pc from your list,1
1717,my virus scan keeps saying that i'm at risk because i am missing this file ( uninst.exe ),1
1718,I have we know malware and total protection is not clearing it,1
1719,safe connect won't connect,1
1720,"""""I keep getting messages saying that my cover has expired,Sports & Activities,,John Dooly
-0GrzG0BF9wAg_bpgF6I,uberdoc_index_requests,,faq,WordPress,,API,true,13",1
1721,The reply  I am getting I do not understand the reply I am getting,0
1722,hOW TO INSTALL LIVESAFE,1
1723,How do i install All Access on my Android phone?,1
1724,I have another computer which I want covered but I do not have another email address.Does the rejection refer to the address used to register computer number 1?,1
1725,How to stop Acme notifications,1
1726,Error 12152,1
1727,I need to update my current Acme subscription on this new laptop.  I keep getting a free trial message,1
1728,Should i talk to spectrum,1
1729,Renewal,1
1730,hi - cant install the acme. giving me error that computer needs windows 7 or later and 1024 of ram,1
1731,I have a problem with my Acme account as I already have an account on auto renewal and have been unable to find it.,1
1732,how to update acme,1
1733,podria traducirme en espaÃ±ol,0
1734,do you have an e-mail address,0
1735,Please help me with the new Acme,1
1736,i dont remember my email or password to my account. what do i do:,1
1737,reset password,1
1738,I wish to renew my virus software but the login page is not available,1
1739,I want HELP,1
1740,What if I don't have access to a trusted device and don't have the master key,1
1741,dszsadudusududuudsaudsn sdansa,0
1742,error to install security centre,1
1743,renew subscription,1
1744,Installation hangs up when I try to install on a new pc,1
1745,in french?,0
1746,haveing scan problem,1
1747,PDF files will  not open,1
1748,I cannot access my account,1
1749,Trying to install ,1
1750,did you send out an email offering free PC tune-ups to members?,1
1751,what is my renewal cost,1
1752,acme refund,1
1753,"""""I am trying to Verify my mac,Legal,,Kim Anderson
UkGrzG0BF9wAg_bpf16L,uberdoc_index_requests,,faq,hacker,,Slack,true,26",1
1754,I need to get a refund.,1
1755,2674245672,0
1756,i am getting multiple notifications about the same malware,1
1757,application will not update,1
1758,I wish to cancel my Acme subscription .,1
1759,how do I get reminants of mcaffee off my pc,1
1760,what is the difference between Livsafe and Total Protection,1
1761,I purchased a new protection plan and need to install it on my pc,1
1762,484570-2681596043,0
1763,Why am I charged for renewal when my account hasn't expired yet?,1
1764,I was charged 21.09 and I am not sure for what,1
1765,""""" made a payment two day back,HR,Recruiting,Camila Johnson
MEGrzG0BF9wAg_bpf15P,uberdoc_index_requests,,faq,devops,,Slack,false,22",0
1766,Is it possible to speak to an assistant by phone?,1
1767,Cancel subscription,1
1768,renew,1
1769,I can't get into my account,1
1770,I M USING WINDOW 7,0
1771,keep my service up to date Stan Hurt email me at stanhurt31201@gmail.com,0
1772,webbrowser doesnt work,1
1773,SÃ­,0
1774,I am unable to reset the password of macfee account,1
1775,when right clicking the acme icon the only option I have is to scan. I was trying to fix the realtime scanning,1
1776,While installing Mcafee in my PC I am getting error 76567,1
1777,how do i install acme antivirus on this pc,1
1778,problem code 12152,1
1779,how to download and install my product,1
1780,how many devices does my subscription allow me to protect,1
1781,i registered a service request but unable to dial out the toll free number given to me,1
1782,i cant install acme,1
1783,"""""I have bought a new Mcafee live safe product with an activation code,IT & Infrastructure,Email Management,Alex Jackson
PkGrzG0BF9wAg_bpgF_f,uberdoc_index_requests,,faq,general,,Slack,true,13",0
1784,I DO NOT WHAT I WAS PAYING FOR. PLEASE RETURN THE MONEY,1
1785,Download Acme products,1
1786,safeconnect,0
1787,how can i add another device onto my account?,1
1788,"""""My subscription needs to be renewed today. I went online and started to renew,Customers,Customer Support,Maria Lopez
sEGrzG0BF9wAg_bpgF4R,uberdoc_index_requests,,faq,devops,,API,true,22",0
1789,"""""Says I have only 1day left,IT & Infrastructure,Email Management,Adrian Robinson
cUGrzG0BF9wAg_bpf163,uberdoc_index_requests,,faq,demo,,Slack,true,24",1
1790,how much longer must i wait?,1
1791,hye,0
1792,I cannot install the new software,1
1793,how do I download the product,1
1794,My update is for my PC,0
1795,random music on pc,1
1796,V9MYJZWDH4UXVJB,0
1797,i dont have CD drive ,1
1798,how do i run the malware removal,1
1799,hi i would like to get my money back this not what i wanted ,1
1800,I want a live technician,1
1801,I am trying to download McAffe,0
1802,Acme customer service number in india,1
1803,I CANNOT GET Mc to scan for viruses,1
1804,wont scan,1
1805,I can't find out Software for 'Antivirus essential protection ' online. please help me.,1
1806,I would please like a refund from McAffee for unused services for 2 months now I am accessing Acme from Verizon. I want a refund ,1
1807,install does not complete,1
1808,wheenever i open MS Word 2007 in my PC following dialog box is automatically opens The Coomand cannot be performed because a dialog box is open.,1
1809,once i complete my payment online.. do i have to do anythingelse,1
1810,Ð½Ð¸ ÐºÐ°Ðº Ð¼Ð½Ðµ Ð½Ðµ ÑÐ²ÑÐ·Ð°Ñ‚ÑŒÑÑ Ñ Ð°Ð³ÐµÐ½Ñ‚Ð¾Ð¼,0
1811,i wish to turn off and cancel auto renewal subscription. can you do this for me please,1
1812,"""""hi,HR,Benefits,Vincent Lee
KEGrzG0BF9wAg_bpf15A,uberdoc_index_requests,,faq,demo,,API,false,22",0
1813,forgot my master password for true key,1
1814,do you work with a company called AOI tech solutions,1
1815,you there,0
1816,"""""I need a product that has Acme Agent and End Point Security Firewall,Customers,Demos,Vincent Lee
lEGrzG0BF9wAg_bpf17i,uberdoc_index_requests,,faq,demo,,API,true,13",1
1817,i dont have livesafe?,1
1818,how do i delete acme antivirus plus from computor,1
1819,I received this warning on opening my laptop this morning: http://www.hackerwatch.org/library/app/default.aspx?md5=51A348E1BE6829C7FAE813B5671D193D&lang=en&affid=0,1
1820,unable to arrive at payment page,1
1821,what is your phone in Israel?,1
1822,Unable to send a PIN reset email,1
1823,Confirm subscription valid dates,1
1824,HAVING TROUBLING INSTALLING,1
1825,MCAfee has locked my phone and i do not remember my antitheft pin,1
1826,Acme livesafe could not be installed,1
1827,"""""I have renewed my subscription,Engineering,Management,Jacob Smith
G0GrzG0BF9wAg_bpf14x,uberdoc_index_requests,,faq,customers,,Slack,true,27",0
1828,My crredit card was charged with a cost that i dont want,1
1829,Har f?rs?kt f?rnya men vet ej om det gick,0
1830,up dates ts 101303,0
1831,how do I restart installation of total protection,1
1832,True Key,0
1833,my safe connect app isn't working ,1
1834,What info is exported from my profile?,1
1835,installation,1
1836,can i talk to someone on the phone please,1
1837,yes. i paid already and careated an account. following the direction i did not see the link of product to be downloaded,1
1838,cant get into my account,1
1839,need to talk to assistant please on phone,1
1840,Refund for service,1
1841,how do i know if my acme is stiworkingll ,1
1842,error 76567,1
1843,How do a link a free trial account with my annual subscription account?,1
1844,"""""Perfect,IT & Infrastructure,User Management,Andrew Wright
9UGrzG0BF9wAg_bpgF55,uberdoc_index_requests,,faq,random,,API,false,0,false,true,Kingdom of Swaziland,SZ,-26.5,31.5,-26.5",0
1845,problem installing,1
1846,how do i correct my email#,1
1847,"""""my email is no longer valid and I dont know my password,Customers,Demos,Brad Gibson
OkGrzG0BF9wAg_bpgF_f,uberdoc_index_requests,,faq,hangops,,Slack,false,25",1
1848,Live Agent,0
1849,acme safe connect,0
1850,How shall I do if I want to scrap my pc and forward to new?,1
1851,Quick scan stopped,1
1852,please send me where  to enter my 25 digit number to renew,1
1853,acme screen size,0
1854,how do I activate a onw yEAR subscription cardfor antivirus plus?,1
1855,I have not chosen any auto renewal option,1
1856,software will not install,1
1857,"""""On December 28,Customers,Customer Success,John Dooly
GUGrzG0BF9wAg_bpf14x,uberdoc_index_requests,,faq,general,,API,false,27",0
1858,wala po!!!!,0
1859,sir i don't know,0
1860,you dont seem to understand your product is useless,1
1861,"""""i have difficulty in installing acme,Customers,Demos,Saina Stone
y0GrzG0BF9wAg_bpgF49,uberdoc_index_requests,,faq,engineering,,API,false,29",1
1862,how do I installWebAdvisor on MacBook Air with Safari?,1
1863,Hello! I have a problem with my email. I keep getting many duplicate emails. I download the email and delete it and they come back several times! can you help me,1
1864,Live Agent,0
1865,"""""I got an email with a link,Casual,,Karun Archer
GUGrzG0BF9wAg_bpgF-z,uberdoc_index_requests,,faq,demo,,API,false,12",0
1866,need assistance with downloading software,1
1867,want to renew my subscription,1
1868,Pin For cell phone will not work and it did not send reset to my email,1
1869,"""""i am trying to redownload and sinstaa my software and keep geting message """"somethibng went wrong"""""",Customers,Demos,Saina Stone
LkGrzG0BF9wAg_bpf15P,uberdoc_index_requests,,faq,demo,,Slack,false,18",1
1870,My subscription autorenewed but my MCAfee wasnt updated. Now I am not protected and Acme wants me to Pay again... Ive already paid and want my virus protection updated!,1
1871,"""""I have already renewed my subscription. however,Product & Services,,Vincent Lee
iUGrzG0BF9wAg_bpf17U,uberdoc_index_requests,,faq,WordPress,,API,false,3",0
1872,I want to know about refund for purchase of 1 year subscription,1
1873,scream,0
1874,Hi this is Neevi Dave from India,0
1875,i cannot uninstall caffe from my macbook,1
1876,my acme subscription is now due for renewal,0
1877,hai,0
1878,You have my old email account number. Please let me reset my email acc. and password. jpmazzone000@gmail.com,1
1879,I lost contact with Sangeetha on 484570-2663932608,1
1880,realtime scan and firewall nor working,1
1881,hi im not sure what im doing need help please i just bought a acme and got emails but dont know how to sent it up my friend did it last time getting worried as been told people see every thing,1
1882,how do I update acme,1
1883, make sure it was done correctly please,0
1884,why hasnt my renewal been processed,1
1885,"""""I can't read your video,DevOps,,Brandon Johnson
jEGrzG0BF9wAg_bpf17U,uberdoc_index_requests,,faq,random,,Slack,true,9",1
1886,I need to conect my other computers to mcAfee i need the link,1
1887,are you a live agent?,1
1888,Olï¿½ï¿½.,0
1889,I was charged for an auto-renew product I don't want. I have since turned auto-renew off. Can I get a refund?,1
1890,real person,0
1891,why did my subscription increase by $40?,1
1892,never mind im going to delete this,0
1893,can i,0
1894,need to unsubscribe,1
1895,refund,1
1896,"""""Amal was helping with installation. He said he could take over to complete the process. The message Acme web protection not found. Can I get Amal back to finish the installation,DevOps,,Lindsay Moore
QUGrzG0BF9wAg_bpf15u,uberdoc_index_requests,,faq,demo,,Slack,true,25",1
1897,"""""on may 27,IT & Infrastructure,User Management,Rohit Kapoor
80GrzG0BF9wAg_bpgF55,uberdoc_index_requests,,faq,engineering,,API,true,2",0
1898,I WANT TO CHAT WITH REAL HELP NOW,1
1899,How can I stop the program blocking my page,1
1900,"""""hi I am unable to install Acme from email link,Customers,Demos,Rachel Thomas
dkGrzG0BF9wAg_bpf163,uberdoc_index_requests,,faq,hacker,,API,false,13",1
1901,You guys there?,0
1902,I am trying to download Acme,0
1903,i purcahsed a laptop witha 1-year subscription of INternet security,0
1904,something went wrong with instillation ,1
1905,i just boaught a 1 year subscription  ,0
1906,my name is rudy siajadi,0
1907,acme wont instal,1
1908,It has been renewed. I sent the order number above,0
1909,the application wont start,1
1910,true key not working,1
1911,VIRUS PROTECTION,0
1912,printer not working,1
1913,displeased with service,1
1914,"""""weshalb lÃ¤uft mein abo bereits wieder in 87 tagen an,IT & Infrastructure,Application Provisioning,Peter Nelson
aEGrzG0BF9wAg_bpf16n,uberdoc_index_requests,,faq,devops,,API,true,22",0
1915,Acme live safe won't open on my mac,1
1916,"""""ah,IT & Infrastructure,Application Provisioning,Karun Archer
1kGrzG0BF9wAg_bpgF5O,uberdoc_index_requests,,faq,general,,Slack,true,4",0
1917,Where do I find Document Id: TS102157,1
1918,i am satya,0
1919,Ramon,0
1920,whats the status of this,1
1921,Can you help install this program ??,1
1922,error 76567,1
1923,I need to ask.,0
1924,my wife purchased a subscription that isn't coming up in our account,1
1925,how do i change my subscription to my new laptop,1
1926,i to buy mcAfee sale,0
1927,i have a acme coverage through spectrum.  i cant remember password to get into the website of spectrum   want on newer computer to protect.  can you help me?,1
1928,"""""Haluan,HR,Payroll,Amy Scott
QUGrzG0BF9wAg_bpgF_t,uberdoc_index_requests,,faq,random,,API,false,7",0
1929,I am not receiving an email for my password reset link,1
1930,How can I remove error #268D3,1
1931,I have Total Protection. I cannot get it to reinstall on my laptop.,1
1932,es,0
1933,failed to install software,1
1934,Cashback,1
1935,wHY DOESN'T MY TRUE KEY WORK ..i HAVE NOTHING BUT TROUBLE SINCE I INSTALLED IT ON MY LAPTOP,1
1936,i need a link,1
1937,how do i get a refund,1
1938,IM AT 83% AND IT JUST STOPPED,1
1939,How does true key work,1
1940,How do i change accounts ?,1
1941,Acme won't run virus scan,1
1942,acme us toll free number,1
1943,i payed for it but it did update and show i am protected,0
1944,what is your name?,1
1945,how to remove googlecm.hit.genius.pl,1
1946,dont remember old password,1
1947,How do I stop you from charging my credit card when I do not have auto renewal turned on?,1
1948,Verify Security Suite features,1
1949,I am trying to renew my account,1
1950,I AM YTRY TO DOWNLOAD BUT ,1
1951,"""""Hi,Product & Services,,Jacob Smith
YEGrzG0BF9wAg_bpfl0H,uberdoc_index_requests,,faq,product_launch,,Slack,false,11",0
1952,I bought a antivirus for my laptop but its to old to use on so i need a refund.,1
1953,error OXCC43NS3 when enter product key,1
1954,DangerZone.Msg.RestartInstallError not found,1
1955,setting up security questions for vault,1
1956,when my subscription is renewed automatic do i have to do anything on my end,1
1957,"""""Hi there,Engineering,Quality Control,Alex Jackson
wkGrzG0BF9wAg_bpfl2l,uberdoc_index_requests,,faq,random,,Slack,true,17",0
1958,can not sign in to truekey,1
1959,I am good,0
1960,Acme software does not recognize the subscription I just purchased.,1
1961,how do i know if my subscription is downloaded and working,1
1962,how do I add a device,1
1963,i am trying to make payment life safe bundled with my ASUS laptop,1
1964,cannot get acme vertual tecnition,1
1965,setup account,0
1966,hii,0
1967,cant download acme,1
1968,Billing,0
1969,Need to cancel the service and refund the money,1
1970,Document ID: TS101807,0
1971,fail installation,1
1972,I was told that i open a antivirus plain,0
1973,missing xml file,1
1974,M@ck6225,0
1975,hello...my account was drafted for the annual amount.... I would like to pay this monthly.... can i be refunded and set up for a monthly sub payment?,1
1976,I ran Mcafee but nothing is about Mcafee is on my computer.,1
1977,how can I reach you by email ?,1
1978,install,0
1979,I have been charged for renewel but don't appear to have received anything.,1
1980,Evet,0
1981,I have 2 products for the same thing one in June 2019 and the other in May 2019. They are the same why am I paying twice.,1
1982,when down loading McFee to a second device it hangs when running security scan,1
1983,How do install the Acme product that I purchased,1
1984,subscription about to expire,1
1985,"""""I have a confirmation #,Travel,Ticket Booking,Stuart Thomson
90GrzG0BF9wAg_bpfVxO,uberdoc_index_requests,,faq,customers,,Slack,true,3",0
1986,you took money from my account wondering why,1
1987,"""""Hi,Product & Services,,Alex Jackson
REGrzG0BF9wAg_bpfV3i,uberdoc_index_requests,,faq,engineering,,Slack,true,29",0
1988,i want to cancel automatic billing.,1
1989,Connect service for stoplit@aol.com,1
1990,representative,0
1991,how do I get rid of trojan,1
1992,i want real assistant,1
1993,My Acme application on my Mac doe not open. What do I do?,1
1994,I am trying to download McAffe,1
1995,update manager failed to install,1
1996,I want to delete my account,1
1997,"""""I want to put my husbands iPad on my account,Daily Activities,Meetings,Elisabeth Robinson
wEGrzG0BF9wAg_bpfFzn,uberdoc_index_requests,,faq,hacker,,Slack,true,2",1
1998,"""""I need to cancel the subscription,Customers,Customer Support,Adrian Robinson
1EGrzG0BF9wAg_bpfVwI,uberdoc_index_requests,,faq,demo,,Slack,false,6",1
1999,9.16E+11,0
